#Organism/Name,Strain,CladeID,BioSample,BioProject,Group,SubGroup,Assembly,Size (Mb),GC%,Replicons,WGS,Scaffolds,Genes,Proteins,Release Date,Modify Date,Level,RefSeq FTP,GenBank FTP
"Staphylococcus epidermidis","ENVL_370",19993,SAMN05187230 ,PRJNA319644,"Terrabacteria group","Firmicutes",GCA_001659395.1 ,2.54075,32,-,LYVZ01,78,2512,2352,2016/06/07,2017/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/395/GCF_001659395.1_ASM165939v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/659/395/GCA_001659395.1_ASM165939v1
"Staphylococcus epidermidis","ENVL_032",19993,SAMN05187231 ,PRJNA319644,"Terrabacteria group","Firmicutes",GCA_001659425.1 ,2.44084,32,-,LYWA01,55,2416,2283,2016/06/07,2017/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/425/GCF_001659425.1_ASM165942v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/659/425/GCA_001659425.1_ASM165942v1
"Staphylococcus epidermidis","M25",19993,SAMN05194378 ,PRJNA319645,"Terrabacteria group","Firmicutes",GCA_001659475.1 ,2.39967,32.2,-,LYWF01,43,2411,2283,2016/06/07,2017/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/475/GCF_001659475.1_ASM165947v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/659/475/GCA_001659475.1_ASM165947v1
"Staphylococcus epidermidis","M01",19993,SAMN05194377 ,PRJNA319645,"Terrabacteria group","Firmicutes",GCA_001659505.1 ,2.40112,32,-,LYWE01,33,2389,2264,2016/06/07,2017/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/505/GCF_001659505.1_ASM165950v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/659/505/GCA_001659505.1_ASM165950v1
"Staphylococcus epidermidis","M26",19993,SAMN05194380 ,PRJNA319645,"Terrabacteria group","Firmicutes",GCA_001659515.1 ,2.39084,32.2,-,LYWH01,71,2396,2261,2016/06/07,2017/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/515/GCF_001659515.1_ASM165951v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/659/515/GCA_001659515.1_ASM165951v1
"Staphylococcus epidermidis","LRKNS114",19993,SAMN04942529 ,PRJNA314440,"Terrabacteria group","Firmicutes",GCA_001662145.1 ,2.72628,31.8,-,LZEO01,108,2791,2644,2016/06/13,2017/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/662/145/GCF_001662145.1_ASM166214v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/662/145/GCA_001662145.1_ASM166214v1
"Staphylococcus epidermidis","LRKNS117",19993,SAMN05215800 ,PRJNA314440,"Terrabacteria group","Firmicutes",GCA_001662155.1 ,2.67815,31.8,-,LZER01,93,2746,2588,2016/06/13,2017/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/662/155/GCF_001662155.1_ASM166215v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/662/155/GCA_001662155.1_ASM166215v1
"Staphylococcus epidermidis","LRKNS116",19993,SAMN05215794 ,PRJNA314440,"Terrabacteria group","Firmicutes",GCA_001662165.1 ,2.70034,31.8,-,LZEQ01,99,2780,2608,2016/06/13,2017/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/662/165/GCF_001662165.1_ASM166216v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/662/165/GCA_001662165.1_ASM166216v1
"Staphylococcus epidermidis","LRKNS115",19993,SAMN05215781 ,PRJNA314440,"Terrabacteria group","Firmicutes",GCA_001662175.1 ,2.71115,31.8,-,LZEP01,87,2794,2631,2016/06/13,2017/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/662/175/GCF_001662175.1_ASM166217v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/662/175/GCA_001662175.1_ASM166217v1
"Staphylococcus epidermidis","LRKNS118",19993,SAMN05215978 ,PRJNA314440,"Terrabacteria group","Firmicutes",GCA_001662225.1 ,2.70715,31.8,-,LZES01,84,2772,2620,2016/06/13,2017/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/662/225/GCF_001662225.1_ASM166222v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/662/225/GCA_001662225.1_ASM166222v1
"Staphylococcus epidermidis","LRKNS111",19993,SAMN04942521 ,PRJNA314440,"Terrabacteria group","Firmicutes",GCA_001662985.1 ,2.69675,31.8,-,LYYX01,83,2763,2613,2016/06/15,2017/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/662/985/GCF_001662985.1_ASM166298v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/662/985/GCA_001662985.1_ASM166298v1
"Staphylococcus epidermidis","LRKNS113",19993,SAMN04942527 ,PRJNA314440,"Terrabacteria group","Firmicutes",GCA_001663015.1 ,2.78476,31.8,-,LYYZ01,97,2849,2702,2016/06/15,2017/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/663/015/GCF_001663015.1_ASM166301v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/663/015/GCA_001663015.1_ASM166301v1
"Staphylococcus epidermidis","LRKNS112",19993,SAMN04942524 ,PRJNA314440,"Terrabacteria group","Firmicutes",GCA_001663025.1 ,2.68152,31.8,-,LYYY01,91,2758,2596,2016/06/15,2017/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/663/025/GCF_001663025.1_ASM166302v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/663/025/GCA_001663025.1_ASM166302v1
"Staphylococcus epidermidis","Mt1p16",19993,SAMN05293479 ,PRJNA319644,"Terrabacteria group","Firmicutes",GCA_001683645.1 ,2.44442,32.1,-,MAJJ01,79,2389,2258,2016/07/12,2017/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/683/645/GCF_001683645.1_ASM168364v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/683/645/GCA_001683645.1_ASM168364v1
"Staphylococcus epidermidis","Col-B036",19992,SAMN04325954 ,PRJNA305483,"Terrabacteria group","Firmicutes",GCA_001940625.1 ,2.4434,32.5,-,LOHL01,138,2385,2249,2017/01/09,2017/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/940/625/GCF_001940625.1_StaphyBGSABV1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/940/625/GCA_001940625.1_StaphyBGSABV1
"Staphylococcus epidermidis","ATCC 12228",19993,SAMN05721775 ,PRJNA341407,"Terrabacteria group","Firmicutes",GCA_001999745.1 ,2.52707,31.9,-,MTFZ01,154,2525,2381,2017/02/13,2017/03/29,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/745/GCF_001999745.1_ASM199974v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/999/745/GCA_001999745.1_ASM199974v1
"Staphylococcus epidermidis","ABKUX",19993,SAMN04286996 ,PRJNA302961,"Terrabacteria group","Firmicutes",GCA_002221835.1 ,2.85146,31.9,-,LYLT01,345,2832,2523,2017/07/20,2017/07/22,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/221/835/GCF_002221835.1_ASM222183v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/221/835/GCA_002221835.1_ASM222183v1
"Staphylococcus epidermidis","ABKWR",19993,SAMN04287040 ,PRJNA303007,"Terrabacteria group","Firmicutes",GCA_002221915.1 ,2.5292,32.2,-,LYLX01,87,2491,2327,2017/07/20,2017/07/22,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/221/915/GCF_002221915.1_ASM222191v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/221/915/GCA_002221915.1_ASM222191v1
"Staphylococcus epidermidis","ABKWQ",19993,SAMN04287039 ,PRJNA303006,"Terrabacteria group","Firmicutes",GCA_002221945.1 ,2.40576,32.1,-,LYLQ01,59,2363,2222,2017/07/20,2017/07/22,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/221/945/GCF_002221945.1_ASM222194v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/221/945/GCA_002221945.1_ASM222194v1
"Staphylococcus epidermidis","7759",19993,SAMN07372730 ,PRJNA395369,"Terrabacteria group","Firmicutes",GCA_002271435.1 ,2.53907,31.8,-,NPDA01,351,2476,2349,2017/08/28,2017/08/30,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/271/435/GCF_002271435.1_assembly-7759_v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/271/435/GCA_002271435.1_assembly-7759_v1
"Staphylococcus epidermidis","Y24",19993,SAMN07540349 ,PRJNA399602,"Terrabacteria group","Firmicutes",GCA_002288605.1 ,2.47422,31.9,-,NRSY01,56,2452,2249,2017/09/08,2017/09/11,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/288/605/GCF_002288605.1_ASM228860v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/288/605/GCA_002288605.1_ASM228860v1
"Staphylococcus epidermidis","MIT 14-1777-C6",19993,SAMN07710845 ,PRJNA412393,"Terrabacteria group","Firmicutes",GCA_002417645.1 ,2.48258,31.9,-,NXMC01,62,2451,2292,2017/10/03,2017/10/07,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/417/645/GCF_002417645.1_ASM241764v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/417/645/GCA_002417645.1_ASM241764v1
"Staphylococcus epidermidis","SCH-1",19993,SAMN07839754 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750225.1 ,2.61533,31.9,-,PEIQ01,77,2625,2427,2017/11/04,2017/11/09,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/225/GCF_002750225.1_ASM275022v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/225/GCA_002750225.1_ASM275022v1
"Staphylococcus epidermidis","SH03_17",19993,SAMN08095611 ,PRJNA419705,"Terrabacteria group","Firmicutes",GCA_002799485.1 ,2.76293,31.9,-,PHKH01,70,2803,2616,2017/11/29,2017/12/03,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/799/485/GCF_002799485.1_ASM279948v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/799/485/GCA_002799485.1_ASM279948v1
"Staphylococcus epidermidis","SH05_16",19993,SAMN08095612 ,PRJNA419706,"Terrabacteria group","Firmicutes",GCA_002799505.1 ,2.68672,31.8,-,PHKI01,56,2728,2518,2017/11/29,2018/07/23,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/799/505/GCF_002799505.1_ASM279950v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/799/505/GCA_002799505.1_ASM279950v1
"Staphylococcus epidermidis","SH06_17",19993,SAMN08095617 ,PRJNA419711,"Terrabacteria group","Firmicutes",GCA_002799565.1 ,2.68273,31.9,-,PHKN01,57,2721,2509,2017/11/29,2017/12/03,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/799/565/GCF_002799565.1_ASM279956v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/799/565/GCA_002799565.1_ASM279956v1
"Staphylococcus epidermidis","SNUC 901.1",19993,SAMN06173005 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003035185.1 ,2.53319,32,-,PYYQ01,268,2551,2356,2018/04/05,2018/04/12,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/185/GCF_003035185.1_ASM303518v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/035/185/GCA_003035185.1_ASM303518v1
"Staphylococcus epidermidis","SNUC 2569",19993,SAMN06172996 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003035205.1 ,2.396,32.2,-,PYYU01,198,2365,2221,2018/04/05,2018/04/12,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/205/GCF_003035205.1_ASM303520v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/035/205/GCA_003035205.1_ASM303520v1
"Staphylococcus epidermidis","SNUC 2538",19993,SAMN06172995 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003035225.1 ,2.41585,32,-,PYYV01,128,2413,2239,2018/04/05,2018/04/12,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/225/GCF_003035225.1_ASM303522v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/035/225/GCA_003035225.1_ASM303522v1
"Staphylococcus epidermidis","SNUC 2473",19993,SAMN06172994 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003035245.1 ,2.50231,32.3,-,PYYW01,167,2521,2377,2018/04/05,2018/04/12,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/245/GCF_003035245.1_ASM303524v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/035/245/GCA_003035245.1_ASM303524v1
"Staphylococcus epidermidis","SNUC 2400",19993,SAMN06172992 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003035275.1 ,2.46297,32.1,-,PYYY01,160,2487,2297,2018/04/05,2018/04/12,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/275/GCF_003035275.1_ASM303527v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/035/275/GCA_003035275.1_ASM303527v1
"Staphylococcus epidermidis","SNUC 1329",19993,SAMN06172986 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003035305.1 ,2.35401,32.2,-,PYZB01,438,2328,2141,2018/04/05,2018/04/12,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/305/GCF_003035305.1_ASM303530v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/035/305/GCA_003035305.1_ASM303530v1
"Staphylococcus epidermidis","SNUC 1357",19993,SAMN06172987 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003035325.1 ,2.49663,32.2,-,PYZA01,163,2477,2323,2018/04/05,2018/04/12,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/325/GCF_003035325.1_ASM303532v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/035/325/GCA_003035325.1_ASM303532v1
"Staphylococcus epidermidis","SNUC 1209",19993,SAMN06172985 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003035345.1 ,2.36126,32.2,-,PYZC01,93,2370,2205,2018/04/05,2018/04/12,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/345/GCF_003035345.1_ASM303534v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/035/345/GCA_003035345.1_ASM303534v1
"Staphylococcus epidermidis","SNUC 291",19993,SAMN06172984 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003035365.1 ,2.48027,32.1,-,PYZD01,110,2506,2327,2018/04/05,2018/04/12,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/365/GCF_003035365.1_ASM303536v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/035/365/GCA_003035365.1_ASM303536v1
"Staphylococcus epidermidis","SNUC 258",19993,SAMN06172983 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003035385.1 ,2.43401,32.1,-,PYZE01,119,2421,2260,2018/04/05,2018/04/12,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/385/GCF_003035385.1_ASM303538v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/035/385/GCA_003035385.1_ASM303538v1
"Staphylococcus epidermidis","SNUC 75",19993,SAMN06172981 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003035405.1 ,2.39994,32.1,-,PYZF01,132,2384,2218,2018/04/05,2018/04/12,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/405/GCF_003035405.1_ASM303540v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/035/405/GCA_003035405.1_ASM303540v1
"Staphylococcus epidermidis","SNUC 29",19993,SAMN06172980 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003035425.1 ,2.47167,32.1,-,PYZG01,208,2452,2306,2018/04/05,2018/04/12,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/425/GCF_003035425.1_ASM303542v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/035/425/GCA_003035425.1_ASM303542v1
"Staphylococcus epidermidis","SNUC 5038",19993,SAMN06173001 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003035645.1 ,2.38102,32.1,-,PYYR01,124,2334,2197,2018/04/05,2018/04/12,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/645/GCF_003035645.1_ASM303564v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/035/645/GCA_003035645.1_ASM303564v1
"Staphylococcus epidermidis","SNUC 4029",19993,SAMN06172999 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003035685.1 ,2.36128,32.1,-,PYYS01,78,2332,2209,2018/04/05,2018/04/12,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/685/GCF_003035685.1_ASM303568v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/035/685/GCA_003035685.1_ASM303568v1
"Staphylococcus epidermidis","SNUC 3868",19993,SAMN06172998 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003035705.1 ,2.43336,32.1,-,PYYT01,145,2434,2273,2018/04/05,2018/04/12,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/705/GCF_003035705.1_ASM303570v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/035/705/GCA_003035705.1_ASM303570v1
"Staphylococcus epidermidis","SNUC 2450",19993,SAMN06172993 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003035745.1 ,2.42119,32.1,-,PYYX01,199,2414,2260,2018/04/05,2018/04/12,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/745/GCF_003035745.1_ASM303574v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/035/745/GCA_003035745.1_ASM303574v1
"Staphylococcus epidermidis","SAM-3",19993,SAMN08683515 ,PRJNA437720,"Terrabacteria group","Firmicutes",GCA_003038655.1 ,2.45938,32,-,PYFN01,73,2453,2266,2018/04/05,2018/04/11,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/038/655/GCF_003038655.1_ASM303865v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/038/655/GCA_003038655.1_ASM303865v1
"Staphylococcus epidermidis","P15-177",19993,SAMN07656252 ,PRJNA393885,"Terrabacteria group","Firmicutes",GCA_003384245.1 ,2.40355,32.3,-,NXAV01,39,2404,2273,2018/08/13,2018/08/16,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/245/GCF_003384245.1_ASM338424v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/384/245/GCA_003384245.1_ASM338424v1
"Staphylococcus epidermidis","P15-107",19993,SAMN07414777 ,PRJNA393885,"Terrabacteria group","Firmicutes",GCA_003426645.1 ,2.45543,33.2,-,NOWK01,28,2453,2306,2018/08/23,2018/09/02,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/426/645/GCF_003426645.1_ASM342664v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/426/645/GCA_003426645.1_ASM342664v1
"Staphylococcus epidermidis","SNUC 5677",19993,SAMN06173003 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003577745.1 ,2.4106,32.2,-,QXSM01,180,2412,2303,2018/09/20,2018/09/22,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/577/745/GCF_003577745.1_ASM357774v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/577/745/GCA_003577745.1_ASM357774v1
"Staphylococcus epidermidis","SNUC 4204",19993,SAMN06173000 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003577775.1 ,2.50985,32,-,QXSO01,274,2545,2408,2018/09/20,2018/09/22,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/577/775/GCF_003577775.1_ASM357777v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/577/775/GCA_003577775.1_ASM357777v1
"Staphylococcus epidermidis","SNUC 3608",19993,SAMN06172997 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003577785.1 ,2.49655,31.9,-,QXSP01,168,2515,2375,2018/09/20,2018/09/22,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/577/785/GCF_003577785.1_ASM357778v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/577/785/GCA_003577785.1_ASM357778v1
"Staphylococcus epidermidis","SNUC 1856",19993,SAMN06172991 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003577825.1 ,2.42574,32,-,QXSQ01,202,2424,2287,2018/09/20,2018/09/22,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/577/825/GCF_003577825.1_ASM357782v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/577/825/GCA_003577825.1_ASM357782v1
"Staphylococcus epidermidis","SNUC 1378",19993,SAMN06172988 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003577845.1 ,2.46732,32.1,-,QXSS01,97,2504,2375,2018/09/20,2018/09/22,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/577/845/GCF_003577845.1_ASM357784v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/577/845/GCA_003577845.1_ASM357784v1
"Staphylococcus epidermidis","SNUC 170",19993,SAMN06172982 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003577865.1 ,2.45596,32.2,-,QXST01,467,2545,2409,2018/09/20,2018/09/22,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/577/865/GCF_003577865.1_ASM357786v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/577/865/GCA_003577865.1_ASM357786v1
"Staphylococcus epidermidis","SNUC 5996",19993,SAMN06173004 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003578045.1 ,2.40351,32,-,QXSL01,122,2403,2262,2018/09/20,2018/09/22,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/578/045/GCF_003578045.1_ASM357804v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/578/045/GCA_003578045.1_ASM357804v1
"Staphylococcus epidermidis","SNUC 5600",19993,SAMN06173002 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003578055.1 ,2.47199,32.1,-,QXSN01,88,2501,2371,2018/09/20,2018/09/22,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/578/055/GCF_003578055.1_ASM357805v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/578/055/GCA_003578055.1_ASM357805v1
"Staphylococcus epidermidis","SNUC 1400",19993,SAMN06172989 ,PRJNA342349,"Terrabacteria group","Firmicutes",GCA_003578065.1 ,2.48813,32,-,QXSR01,56,2508,2368,2018/09/20,2018/09/22,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/578/065/GCF_003578065.1_ASM357806v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/578/065/GCA_003578065.1_ASM357806v1
"Staphylococcus epidermidis","134.15",19993,SAMN10232705 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_003687315.1 ,2.46852,31.8,-,RDEF01,435,2730,2223,2018/10/24,2018/10/26,Contig,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/315/GCA_003687315.1_ASM368731v1
"Staphylococcus epidermidis","171.1",19993,SAMN10232706 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_003687345.1 ,2.47379,31.9,-,RDEE01,646,2892,2197,2018/10/24,2018/10/26,Contig,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/345/GCA_003687345.1_ASM368734v1
"Staphylococcus epidermidis","PEI-B-P-06",19993,SAMEA4470458 ,PRJEB11503,"Terrabacteria group","Firmicutes",GCA_900108795.1 ,2.43162,32,-,FUVD01,55,2407,2276,2017/02/17,2017/02/23,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/108/795/GCF_900108795.1_PEI-B-P-06,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/108/795/GCA_900108795.1_PEI-B-P-06
"Staphylococcus epidermidis","NCTC13360",19993,SAMEA3233552 ,PRJEB6403,"Terrabacteria group","Firmicutes",GCA_900458515.1 ,2.63503,32.1,-,UHDJ01,8,2618,2442,2018/07/30,2018/08/04,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/515/GCF_900458515.1_35910_H01,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/458/515/GCA_900458515.1_35910_H01
"Staphylococcus epidermidis","NCTC11964",19993,SAMEA3539716 ,PRJEB6403,"Terrabacteria group","Firmicutes",GCA_900458535.1 ,2.38312,32.1,-,UHDG01,5,2431,2260,2018/07/30,2018/08/07,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/535/GCF_900458535.1_41665_G02,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/458/535/GCA_900458535.1_41665_G02
"Staphylococcus epidermidis","NCTC10519",19993,SAMEA3871774 ,PRJEB6403,"Terrabacteria group","Firmicutes",GCA_900458575.1 ,2.60967,32.1,-,UHDC01,4,2607,2448,2018/07/30,2018/08/07,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/575/GCF_900458575.1_44451_A01,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/458/575/GCA_900458575.1_44451_A01
"Staphylococcus epidermidis","NCTC6513",19993,SAMEA3512674 ,PRJEB6403,"Terrabacteria group","Firmicutes",GCA_900458585.1 ,2.58627,32,-,UHDD01,3,2512,2332,2018/07/30,2018/08/07,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/585/GCF_900458585.1_41236_F01,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/458/585/GCA_900458585.1_41236_F01
